task_index,unit_id,world_id,aligned_model_id,replicate_index,stroop_template_source_dataset,flanker_template_source_dataset,stroop_template_id,flanker_template_id,stroop_template_task_id,flanker_template_task_id,template_records_json,master_seed,structural_seed,background_seed,missingness_seed,trial_count_seed,split_seed,model_seed,generator_sha,empirical_background_contract_sha,static_model_contract_sha,pilot_config_hash
6,ETW2_replicate_006,ETW2,M2_EM_v1,6,19,58,19,58,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.964708419599724, ""accuracy_sd"": 0.0829372529986036, ""mean_n_trials_valid"": 53.7463768115942, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.7755901961120617, ""mean_response_speed_sd"": 0.4242421300400805, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 576.981884057971, ""median_rt_ms_sd"": 91.76284471734316, ""n_participants"": 138, ""n_repeat_participants"": 0, ""n_rows"": 276, ""n_sessions"": 138, ""n_windows"": 276, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1735227979202918, ""rt_cv_sd"": 0.0493335768808815, ""sd_n_trials_valid"": 6.934563334698967, ""source_dataset"": 19, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6992743617475607, ""throughput_proxy_sd"": 0.2198023051493426}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9156720736103208, ""accuracy_sd"": 0.1264153487654598, ""mean_n_trials_valid"": 59.73010813887308, ""mean_response_speed_coverage"": 0.9998861696072852, ""mean_response_speed_mean"": 1.619577355811272, ""mean_response_speed_sd"": 0.3558328252140712, ""median_rt_ms_coverage"": 0.9998861696072852, ""median_rt_ms_mean"": 631.8662340619308, ""median_rt_ms_sd"": 135.63204913470477, ""n_participants"": 221, ""n_repeat_participants"": 0, ""n_rows"": 8785, ""n_sessions"": 221, ""n_windows"": 8785, ""p10_n_trials_valid"": 38.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 101.0, ""rt_cv_coverage"": 0.9996585088218556, ""rt_cv_mean"": 0.2048068989419986, ""rt_cv_sd"": 0.0662301071717703, ""sd_n_trials_valid"": 23.06238837499029, ""source_dataset"": 58, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 0.9998861696072852, ""throughput_proxy_mean"": 1.5033372515116163, ""throughput_proxy_sd"": 0.3366055625374014}]",20260810,2287644798,1783705042,2658154361,1825248187,965349438,2431633894,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
6,ETW3_replicate_006,ETW3,M3_three_profile_mixture,6,19,58,19,58,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.964708419599724, ""accuracy_sd"": 0.0829372529986036, ""mean_n_trials_valid"": 53.7463768115942, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.7755901961120617, ""mean_response_speed_sd"": 0.4242421300400805, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 576.981884057971, ""median_rt_ms_sd"": 91.76284471734316, ""n_participants"": 138, ""n_repeat_participants"": 0, ""n_rows"": 276, ""n_sessions"": 138, ""n_windows"": 276, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1735227979202918, ""rt_cv_sd"": 0.0493335768808815, ""sd_n_trials_valid"": 6.934563334698967, ""source_dataset"": 19, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6992743617475607, ""throughput_proxy_sd"": 0.2198023051493426}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9156720736103208, ""accuracy_sd"": 0.1264153487654598, ""mean_n_trials_valid"": 59.73010813887308, ""mean_response_speed_coverage"": 0.9998861696072852, ""mean_response_speed_mean"": 1.619577355811272, ""mean_response_speed_sd"": 0.3558328252140712, ""median_rt_ms_coverage"": 0.9998861696072852, ""median_rt_ms_mean"": 631.8662340619308, ""median_rt_ms_sd"": 135.63204913470477, ""n_participants"": 221, ""n_repeat_participants"": 0, ""n_rows"": 8785, ""n_sessions"": 221, ""n_windows"": 8785, ""p10_n_trials_valid"": 38.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 101.0, ""rt_cv_coverage"": 0.9996585088218556, ""rt_cv_mean"": 0.2048068989419986, ""rt_cv_sd"": 0.0662301071717703, ""sd_n_trials_valid"": 23.06238837499029, ""source_dataset"": 58, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 0.9998861696072852, ""throughput_proxy_mean"": 1.5033372515116163, ""throughput_proxy_sd"": 0.3366055625374014}]",20260810,4143826760,57007553,2803837532,3607704806,1980361826,2257378755,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
6,ETW4_replicate_006,ETW4,M4_four_pace_profile_mixture,6,19,58,19,58,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.964708419599724, ""accuracy_sd"": 0.0829372529986036, ""mean_n_trials_valid"": 53.7463768115942, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.7755901961120617, ""mean_response_speed_sd"": 0.4242421300400805, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 576.981884057971, ""median_rt_ms_sd"": 91.76284471734316, ""n_participants"": 138, ""n_repeat_participants"": 0, ""n_rows"": 276, ""n_sessions"": 138, ""n_windows"": 276, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1735227979202918, ""rt_cv_sd"": 0.0493335768808815, ""sd_n_trials_valid"": 6.934563334698967, ""source_dataset"": 19, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6992743617475607, ""throughput_proxy_sd"": 0.2198023051493426}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9156720736103208, ""accuracy_sd"": 0.1264153487654598, ""mean_n_trials_valid"": 59.73010813887308, ""mean_response_speed_coverage"": 0.9998861696072852, ""mean_response_speed_mean"": 1.619577355811272, ""mean_response_speed_sd"": 0.3558328252140712, ""median_rt_ms_coverage"": 0.9998861696072852, ""median_rt_ms_mean"": 631.8662340619308, ""median_rt_ms_sd"": 135.63204913470477, ""n_participants"": 221, ""n_repeat_participants"": 0, ""n_rows"": 8785, ""n_sessions"": 221, ""n_windows"": 8785, ""p10_n_trials_valid"": 38.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 101.0, ""rt_cv_coverage"": 0.9996585088218556, ""rt_cv_mean"": 0.2048068989419986, ""rt_cv_sd"": 0.0662301071717703, ""sd_n_trials_valid"": 23.06238837499029, ""source_dataset"": 58, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 0.9998861696072852, ""throughput_proxy_mean"": 1.5033372515116163, ""throughput_proxy_sd"": 0.3366055625374014}]",20260810,2924397411,472789225,2320597698,1238640868,1147512301,1899531175,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
7,ETW0_replicate_007,ETW0,M0_probabilistic_general_performance,7,34,61,34,61,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9826814058956916, ""accuracy_sd"": 0.0223879924814791, ""mean_n_trials_valid"": 54.773809523809526, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.81765191716076, ""mean_response_speed_sd"": 0.2652597129459999, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 557.6845238095239, ""median_rt_ms_sd"": 103.52348744929384, ""n_participants"": 84, ""n_repeat_participants"": 0, ""n_rows"": 168, ""n_sessions"": 84, ""n_windows"": 168, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 59.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2003104282596629, ""rt_cv_sd"": 0.0462991679605816, ""sd_n_trials_valid"": 3.418341477166893, ""source_dataset"": 34, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.8061195478269627, ""throughput_proxy_sd"": 0.2569596487647136}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9358994247813744, ""accuracy_sd"": 0.06245811790281, ""mean_n_trials_valid"": 61.01277287505806, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5463281196656398, ""mean_response_speed_sd"": 0.2183492164909151, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 645.9859498374361, ""median_rt_ms_sd"": 96.75400813819542, ""n_participants"": 216, ""n_repeat_participants"": 0, ""n_rows"": 8612, ""n_sessions"": 216, ""n_windows"": 8612, ""p10_n_trials_valid"": 41.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 100.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2022162926620518, ""rt_cv_sd"": 0.0535733555647588, ""sd_n_trials_valid"": 21.305871156606766, ""source_dataset"": 61, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4763761453529811, ""throughput_proxy_sd"": 0.2144770458515112}]",20260810,2739064869,3087637726,1458611883,318096922,2561137311,2244462776,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
7,ETW1_replicate_007,ETW1,M1_continuous_control_manifold,7,34,61,34,61,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9826814058956916, ""accuracy_sd"": 0.0223879924814791, ""mean_n_trials_valid"": 54.773809523809526, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.81765191716076, ""mean_response_speed_sd"": 0.2652597129459999, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 557.6845238095239, ""median_rt_ms_sd"": 103.52348744929384, ""n_participants"": 84, ""n_repeat_participants"": 0, ""n_rows"": 168, ""n_sessions"": 84, ""n_windows"": 168, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 59.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2003104282596629, ""rt_cv_sd"": 0.0462991679605816, ""sd_n_trials_valid"": 3.418341477166893, ""source_dataset"": 34, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.8061195478269627, ""throughput_proxy_sd"": 0.2569596487647136}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9358994247813744, ""accuracy_sd"": 0.06245811790281, ""mean_n_trials_valid"": 61.01277287505806, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5463281196656398, ""mean_response_speed_sd"": 0.2183492164909151, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 645.9859498374361, ""median_rt_ms_sd"": 96.75400813819542, ""n_participants"": 216, ""n_repeat_participants"": 0, ""n_rows"": 8612, ""n_sessions"": 216, ""n_windows"": 8612, ""p10_n_trials_valid"": 41.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 100.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2022162926620518, ""rt_cv_sd"": 0.0535733555647588, ""sd_n_trials_valid"": 21.305871156606766, ""source_dataset"": 61, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4763761453529811, ""throughput_proxy_sd"": 0.2144770458515112}]",20260810,3435487620,958618223,1999711662,3961230190,1237860540,593815857,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
7,ETW2_replicate_007,ETW2,M2_EM_v1,7,34,61,34,61,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9826814058956916, ""accuracy_sd"": 0.0223879924814791, ""mean_n_trials_valid"": 54.773809523809526, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.81765191716076, ""mean_response_speed_sd"": 0.2652597129459999, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 557.6845238095239, ""median_rt_ms_sd"": 103.52348744929384, ""n_participants"": 84, ""n_repeat_participants"": 0, ""n_rows"": 168, ""n_sessions"": 84, ""n_windows"": 168, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 59.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2003104282596629, ""rt_cv_sd"": 0.0462991679605816, ""sd_n_trials_valid"": 3.418341477166893, ""source_dataset"": 34, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.8061195478269627, ""throughput_proxy_sd"": 0.2569596487647136}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9358994247813744, ""accuracy_sd"": 0.06245811790281, ""mean_n_trials_valid"": 61.01277287505806, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5463281196656398, ""mean_response_speed_sd"": 0.2183492164909151, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 645.9859498374361, ""median_rt_ms_sd"": 96.75400813819542, ""n_participants"": 216, ""n_repeat_participants"": 0, ""n_rows"": 8612, ""n_sessions"": 216, ""n_windows"": 8612, ""p10_n_trials_valid"": 41.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 100.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2022162926620518, ""rt_cv_sd"": 0.0535733555647588, ""sd_n_trials_valid"": 21.305871156606766, ""source_dataset"": 61, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4763761453529811, ""throughput_proxy_sd"": 0.2144770458515112}]",20260810,4113496978,1502052058,2718982179,2686060237,3830174598,3956955128,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
7,ETW3_replicate_007,ETW3,M3_three_profile_mixture,7,34,61,34,61,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9826814058956916, ""accuracy_sd"": 0.0223879924814791, ""mean_n_trials_valid"": 54.773809523809526, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.81765191716076, ""mean_response_speed_sd"": 0.2652597129459999, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 557.6845238095239, ""median_rt_ms_sd"": 103.52348744929384, ""n_participants"": 84, ""n_repeat_participants"": 0, ""n_rows"": 168, ""n_sessions"": 84, ""n_windows"": 168, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 59.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2003104282596629, ""rt_cv_sd"": 0.0462991679605816, ""sd_n_trials_valid"": 3.418341477166893, ""source_dataset"": 34, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.8061195478269627, ""throughput_proxy_sd"": 0.2569596487647136}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9358994247813744, ""accuracy_sd"": 0.06245811790281, ""mean_n_trials_valid"": 61.01277287505806, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5463281196656398, ""mean_response_speed_sd"": 0.2183492164909151, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 645.9859498374361, ""median_rt_ms_sd"": 96.75400813819542, ""n_participants"": 216, ""n_repeat_participants"": 0, ""n_rows"": 8612, ""n_sessions"": 216, ""n_windows"": 8612, ""p10_n_trials_valid"": 41.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 100.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2022162926620518, ""rt_cv_sd"": 0.0535733555647588, ""sd_n_trials_valid"": 21.305871156606766, ""source_dataset"": 61, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4763761453529811, ""throughput_proxy_sd"": 0.2144770458515112}]",20260810,2062208857,1553669277,2367106466,4128839119,275118694,3848158793,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
7,ETW4_replicate_007,ETW4,M4_four_pace_profile_mixture,7,34,61,34,61,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9826814058956916, ""accuracy_sd"": 0.0223879924814791, ""mean_n_trials_valid"": 54.773809523809526, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.81765191716076, ""mean_response_speed_sd"": 0.2652597129459999, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 557.6845238095239, ""median_rt_ms_sd"": 103.52348744929384, ""n_participants"": 84, ""n_repeat_participants"": 0, ""n_rows"": 168, ""n_sessions"": 84, ""n_windows"": 168, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 59.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2003104282596629, ""rt_cv_sd"": 0.0462991679605816, ""sd_n_trials_valid"": 3.418341477166893, ""source_dataset"": 34, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.8061195478269627, ""throughput_proxy_sd"": 0.2569596487647136}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9358994247813744, ""accuracy_sd"": 0.06245811790281, ""mean_n_trials_valid"": 61.01277287505806, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5463281196656398, ""mean_response_speed_sd"": 0.2183492164909151, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 645.9859498374361, ""median_rt_ms_sd"": 96.75400813819542, ""n_participants"": 216, ""n_repeat_participants"": 0, ""n_rows"": 8612, ""n_sessions"": 216, ""n_windows"": 8612, ""p10_n_trials_valid"": 41.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 100.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2022162926620518, ""rt_cv_sd"": 0.0535733555647588, ""sd_n_trials_valid"": 21.305871156606766, ""source_dataset"": 61, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4763761453529811, ""throughput_proxy_sd"": 0.2144770458515112}]",20260810,2099443336,1112067106,2374944126,4082557058,2632972962,246006780,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
8,ETW0_replicate_008,ETW0,M0_probabilistic_general_performance,8,46,1,46,1,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9590278965674536, ""accuracy_sd"": 0.0790975687924419, ""mean_n_trials_valid"": 59.69145569620253, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.2117548692706408, ""mean_response_speed_sd"": 0.1886746648616222, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 832.6550545886076, ""median_rt_ms_sd"": 148.0709104506923, ""n_participants"": 158, ""n_repeat_participants"": 0, ""n_rows"": 1264, ""n_sessions"": 158, ""n_windows"": 1264, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 58.0, ""p90_n_trials_valid"": 70.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1817229862518185, ""rt_cv_sd"": 0.0474802588609859, ""sd_n_trials_valid"": 8.600837192559851, ""source_dataset"": 46, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.1904397267605205, ""throughput_proxy_sd"": 0.2308608745710507}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.8298922413793103, ""accuracy_sd"": 0.0848384182595127, ""mean_n_trials_valid"": 57.1551724137931, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 2.341718044207263, ""mean_response_speed_sd"": 0.1245079895234836, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 426.5486778028267, ""median_rt_ms_sd"": 23.7803188830294, ""n_participants"": 58, ""n_repeat_participants"": 0, ""n_rows"": 580, ""n_sessions"": 58, ""n_windows"": 580, ""p10_n_trials_valid"": 31.0, ""p50_n_trials_valid"": 51.0, ""p90_n_trials_valid"": 96.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1253364580378505, ""rt_cv_sd"": 0.0238940145857846, ""sd_n_trials_valid"": 22.65327887992537, ""source_dataset"": 1, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.9546255035352595, ""throughput_proxy_sd"": 0.251644285905408}]",20260810,4203187163,328180174,1259168341,4014153281,4149286056,793767202,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
8,ETW1_replicate_008,ETW1,M1_continuous_control_manifold,8,46,1,46,1,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9590278965674536, ""accuracy_sd"": 0.0790975687924419, ""mean_n_trials_valid"": 59.69145569620253, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.2117548692706408, ""mean_response_speed_sd"": 0.1886746648616222, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 832.6550545886076, ""median_rt_ms_sd"": 148.0709104506923, ""n_participants"": 158, ""n_repeat_participants"": 0, ""n_rows"": 1264, ""n_sessions"": 158, ""n_windows"": 1264, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 58.0, ""p90_n_trials_valid"": 70.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1817229862518185, ""rt_cv_sd"": 0.0474802588609859, ""sd_n_trials_valid"": 8.600837192559851, ""source_dataset"": 46, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.1904397267605205, ""throughput_proxy_sd"": 0.2308608745710507}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.8298922413793103, ""accuracy_sd"": 0.0848384182595127, ""mean_n_trials_valid"": 57.1551724137931, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 2.341718044207263, ""mean_response_speed_sd"": 0.1245079895234836, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 426.5486778028267, ""median_rt_ms_sd"": 23.7803188830294, ""n_participants"": 58, ""n_repeat_participants"": 0, ""n_rows"": 580, ""n_sessions"": 58, ""n_windows"": 580, ""p10_n_trials_valid"": 31.0, ""p50_n_trials_valid"": 51.0, ""p90_n_trials_valid"": 96.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1253364580378505, ""rt_cv_sd"": 0.0238940145857846, ""sd_n_trials_valid"": 22.65327887992537, ""source_dataset"": 1, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.9546255035352595, ""throughput_proxy_sd"": 0.251644285905408}]",20260810,1526014284,728275722,1234402598,1856183420,3735049410,1281124967,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
8,ETW2_replicate_008,ETW2,M2_EM_v1,8,46,1,46,1,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9590278965674536, ""accuracy_sd"": 0.0790975687924419, ""mean_n_trials_valid"": 59.69145569620253, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.2117548692706408, ""mean_response_speed_sd"": 0.1886746648616222, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 832.6550545886076, ""median_rt_ms_sd"": 148.0709104506923, ""n_participants"": 158, ""n_repeat_participants"": 0, ""n_rows"": 1264, ""n_sessions"": 158, ""n_windows"": 1264, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 58.0, ""p90_n_trials_valid"": 70.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1817229862518185, ""rt_cv_sd"": 0.0474802588609859, ""sd_n_trials_valid"": 8.600837192559851, ""source_dataset"": 46, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.1904397267605205, ""throughput_proxy_sd"": 0.2308608745710507}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.8298922413793103, ""accuracy_sd"": 0.0848384182595127, ""mean_n_trials_valid"": 57.1551724137931, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 2.341718044207263, ""mean_response_speed_sd"": 0.1245079895234836, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 426.5486778028267, ""median_rt_ms_sd"": 23.7803188830294, ""n_participants"": 58, ""n_repeat_participants"": 0, ""n_rows"": 580, ""n_sessions"": 58, ""n_windows"": 580, ""p10_n_trials_valid"": 31.0, ""p50_n_trials_valid"": 51.0, ""p90_n_trials_valid"": 96.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1253364580378505, ""rt_cv_sd"": 0.0238940145857846, ""sd_n_trials_valid"": 22.65327887992537, ""source_dataset"": 1, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.9546255035352595, ""throughput_proxy_sd"": 0.251644285905408}]",20260810,1659102981,2355345881,550602622,3298786794,1372491887,3379843568,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
